"Nivåer vv"	"7PCBs"	"ΣDDTs"	"ΣHCHs"	"HCB"	"TNC"	"Norm.til fiskevekt:"	"Year"	"PCB7/wish weight"	"SumDDT/fish weight"	"SumHCH/fish weight"	"HCB/fish weight"	"TNC/fish weight"		"levervekt"	"LSI"	"fett %"
"2003had3"	90.0279315342566	32.1410607379024	2.31861206343207	4.25794521544359	11.5845503531865		2003	0.098176588368873	0.035050229812326	0.002528475532641	0.004643342655882	0.012633097440771				35.3200111794299
"2003had4"	95.2056866804508	39.2478947639371	2.68146713282162	6.7825404966163	18.1661797649639		2003	0.096167360283284	0.039644338145391	0.002708552659416	0.006851051006683	0.018349676530267				37.9089196889941
"2003had5"	148.20854648981	23.328428926237	1.95659248080426	3.56328511498002	15.3730005441087		2003	0.116699642905362	0.018368841674202	0.001540624000633	0.002805736311008	0.012104724837881				26.5636736087402
"2003had6"	72.4087916575592	63.643369731948	5.0978351458395	7.83842533541201	13.2655180216011		2003	0.035184058142643	0.03092486381533	0.002477082189426	0.003808758666381	0.006445829942469				58.2595950140415
"2003had7"	72.349910255924	52.5759995409057	4.81087557141977	10.6298195162388	20.6038885685771		2003	0.05045321496229	0.036663876946238	0.003354864415216	0.00741270538092	0.01436812313011				59.3862987630828
"2003had8"	103.504797760313	57.1452496395562	3.70694378917056	18.2376128623966	26.3424401257147		2003	0.082146664889137	0.045353372729807	0.002942018880294	0.014474295922537	0.020906698512472		52	4.12698412698413	58.1829783056837
"2003had9"	180.874202780852	88.1300562376608	3.23895613355382	9.377439309744	30.7107290276777		2003	0.194488390086938	0.094763501330818	0.003482748530703	0.010083268074994	0.033022289277073				45.2731580414383
"2003had10"	196.265509379716	91.0288406903739	3.01380139984061	12.6006986501106	32.6775930489253		2003	0.130843672919811	0.060685893793583	0.002009200933227	0.00840046576674	0.021785062032617		47	3.13333333333333	47.6085240726125
"2003had11"	114.077190374379	70.2599941455054	4.07984295089278	6.34241819155113	14.0520298031673		2003	0.102679739310872	0.063240318762831	0.003672225878391	0.005708747247121	0.012648091632014		40	3.6003600360036	55.1456780563353
"2003had12"	80.666559119937	23.8552409640835	3.835687549663	8.97056398810457	18.1589899474273		2003	0.058880700087545	0.017412584645316	0.002799771934061	0.006547856925624	0.013254737187903		50	3.64963503649635	54.7206434832868
"2003had13"	103.785012749007	47.3128767666736	2.80437255385007	6.27503921972494	20.720723899916		2003	0.122100014998832	0.055662207960793	0.003299261828059	0.007382399082029	0.024377322235195				36.1750806561549
"2003had14"	81.496810732829	93.3442913618189	2.60903555781174	8.65786687084464	13.3272926417905		2003	0.160426792781159	0.18374860504295	0.005135896767346	0.017043045021348	0.026234828035021		18	3.54330708661417	63.2763589386863
"2003had15"	95.6267648567429	65.5510368774082	2.33407952406283	8.292053791273	12.0576927982132		2003	0.103942135713851	0.071251127040661	0.002537042960938	0.009013101947036	0.013106187824145		21	2.28260869565217	35.1623863529853
"2003had16"	163.817046991167	36.1004883621368	3.60031990104059	11.9959399453626	15.0930269503825		2003	0.119574486854866	0.026350721432217	0.002627970730687	0.00875616054406	0.01101680799298		75	5.47445255474453	61.3366238894373
"2003had17"	64.3729910213646	28.9351513925228	4.73332489874362	8.07169466582349	18.158296076977		2003	0.054553382221495	0.024521314739426	0.004011292287071	0.006840419208325	0.015388386505913		45	3.8135593220339	59.4265781048406
"2003had18"	290.524603793702	89.9333990278248	3.22878267780671	8.05668674695231	52.1625460521262		2003	0.264113276176093	0.081757635479841	0.002935256979824	0.007324260679048	0.047420496411024		41	3.72727272727273	45.6254307374225
"2003had19"	44.2975615713411	6.94245161883141	0.828112121512451	1.53114433073072	5.79763737772274		2003	0.057306030493326	0.008981179325784	0.001071296405579	0.001980781799134	0.007500177720211				11.8467753570913
"2003had20"	64.1403468981759	13.7982836134344	0.477519213940363	1.03021934093146	3.84927394928549		2003	0.110586804996855	0.023790144161094	0.000823308989552	0.001776240242985	0.006636679222906				9.380764973558
"2003had21"	195.611595410666	75.013419424525	3.81400792136218	11.169851432174	33.6706148535427		2003	0.163009662842221	0.062511182853771	0.003178339934468	0.009308209526812	0.028058845711286				48.4984756097561
"2003had22"	71.646799205233	30.7737259336848	3.42159975281027	6.82024527574565	11.5224541463756		2003	0.074399583806057	0.031956101696454	0.00355306308703	0.007082290005966	0.011965165261034				49.0396859591172
"2003had23"	256.166259841274	70.5362384202558	3.13671479525227	11.5398351735428	38.5831719979239		2003	0.256166259841274	0.070536238420256	0.003136714795252	0.011539835173543	0.038583171997924				41.1567977027428
"2003had24"	134.992515503982	64.7959037962101	3.04887555888117	8.94566813469276	26.8368013981854		2003	0.141205560150609	0.067778142046245	0.003189200375399	0.009357393446331	0.028071967989734				36.4615958240119
"2003had25"	88.1981152153981	25.1386017728604	4.50130264850199	8.21873463960651	13.4025503783821		2003	0.078051429394158	0.022246550241469	0.003983453671241	0.007273216495227	0.011860664051666				56.3288015869176
"2007had1"	89.3883078766034	51.8470900265656	2.31096464085286	14.1380369354288	15.8474232549747		2007	0.068760236828157	0.039882376943512	0.001777665108348	0.010875413027253	0.01219032558075		70.9	5.45384615384615	61.0175755584757
"2007had2"	87.0998640518659	17.5870137630436	1.72809141520889	5.69608191232304	10.6725769810498		2007	0.140483651696558	0.028366151230716	0.002787244218079	0.009187228890844	0.017213833840403		39.8	6.41935483870968	63.7134328358209
"2007had3"	47.470566639909	18.7239603084693	1.90734063438621	6.67992836755591	11.358610365422		2007	0.029302818913524	0.011558000190413	0.001177370761967	0.004123412572565	0.00701148787989		118.5	7.31481481481481	49.3481042350834
"2007had4"	109.263940124148	25.0770241463971	1.63856043946736	17.5979265724791	20.2705078453359		2007	0.081540253823991	0.018714197124177	0.00122280629811	0.013132781024238	0.015127244660699		53.9	4.02238805970149	49.0552453717308
"2007had5"	85.3689634965485	27.1943292820788	1.02557555314577	4.17329361256423	11.4569250362341		2007	0.038804074316613	0.012361058764581	0.000466170705975	0.001896951642075	0.005207693198288		77.8	3.53636363636364	58.934469388732
"2007had6"	139.436977585729	34.1502575261488	1.95638183959956	9.43248090454372	15.9584521774927		2007	0.139436977585729	0.034150257526149	0.0019563818396	0.009432480904544	0.015958452177493		45.2	4.52	44.7353484391189
"2007had7"	72.5515132643106	32.5904084228202	1.28848953388388	8.51387655721939	14.6598132134075		2007	0.055808856357162	0.025069544940631	0.000991145795295	0.006549135813246	0.011276779394929		48.6	3.73846153846154	50.7711955987818
"2007had8"	32.3549972662608	14.9421830039024	2.4072602728658	7.67850565529902	7.82853195225752		2007	0.033703122152355	0.015564773962398	0.002507562784235	0.007998443390936	0.008154720783602		46.2	4.8125	29.029277998863
"2007had9"	37.5063014626049	8.71656950484435	1.76561639163492	3.52574279732828	2.51707593945135		2007	0.027989777210899	0.006504902615555	0.001317624172862	0.00263115134129	0.001878414880188		33.6	2.50746268656716	66.2465367457149
"2007had10"	40.8043501572871	17.1638689212117	1.60158101546925	5.3370681428918	8.37279133361362		2007	0.040804350157287	0.017163868921212	0.001601581015469	0.005337068142892	0.008372791333614		68	6.8	53.6900742741391
"2007had11"	127.580297742299	19.1099061807423	2.16843132070599	6.69164269470653	8.30262254870028		2007	0.155585728954023	0.023304763635052	0.002644428439885	0.008160539871593	0.010125149449635		35.9	4.37804878048781	53.5036202735318
"2007had12"	30.5690111207579	18.8500618074723	2.75603743207001	6.82601070155071	6.62042354872655		2007	0.047764079876184	0.029453221574176	0.004306308487609	0.010665641721173	0.010344411794885		24.2	3.78125	64.4915045555282
"2007had13"	78.1165843181766	19.9968334005028	2.07352983186816	6.93719614299189	16.135528626752		2007	0.069746950284086	0.017854315536163	0.001851365921311	0.006193925127671	0.014406721988172		31.3	2.79464285714286	41.4588430820368
"2007had14"	63.4055933461817	15.7210512235448	2.3048439417953	6.70709831774561	8.91149118625386		2007	0.04403166204596	0.010917396683017	0.001600586070691	0.004657707165101	0.00618853554601		57.2	3.97222222222222	53.7335183900069
"2007had15"	38.4215869706049	23.6669051046227	2.76572235344759	9.07597081717609	9.58059143253606		2007	0.034928715427823	0.02151536827693	0.002514293048589	0.008250882561069	0.008709628575033		69.1	6.28181818181818	64.4502440674689
"2007had16"	84.1508376354434	19.6714603146101	1.41469139617315	4.42972759057309	11.8096958680967		2007	0.047812975929229	0.011176966087847	0.000803801929644	0.002516890676462	0.00671005447051		56.6	3.21590909090909	37.3298006107419
"2007had17"	54.1574274586365	23.9393771047669	2.79030682411552	8.77827721429958	9.03113865078945		2007	0.057614284530464	0.02546742245188	0.002968411515017	0.00933859278117	0.00960759430935		42.5	4.52127659574468	58.1501632208923
"2007had18"	36.7075710920101	12.2996628031643	1.9029712571313	4.8341958010937	9.27847036178763		2007	0.039899533795663	0.013369198699092	0.002068447018621	0.005254560653363	0.010085293871508		40.7	4.42391304347826	60.4195159804064
"2007had19"	29.6679289415948	5.32380262773258	1.6408905713158	5.2389306787233	6.78311061565145		2007	0.037084911176994	0.006654753284666	0.002051113214145	0.006548663348404	0.008478888269564		29.8	3.725	56.7111927698878
"2007had20"	40.4515003928133	27.1164259429776	1.70831285067997	7.56405029714547	9.25139225103416		2007	0.034280932536283	0.022980021985574	0.001447722754814	0.006410212116225	0.007840162924605		81.2	6.88135593220339	54.1735351416154
"2007had21"	48.0010524192472	14.2098255571303	1.57604806110174	6.2350882660048	7.28039200075336		2007	0.05853786880396	0.017329055557476	0.001922009830612	0.007603766178055	0.008878526830187		37.7	4.59756097560976	57.2311727238666
"2007had22"	44.529804357389	27.046435483849	1.77320982792224	6.1255379333484	13.6168878651271		2007	0.041231300330916	0.025042995818379	0.00164186095178	0.00567179438273	0.012608229504747		40.2	3.72222222222222	52.9553003044561
"2007had23"	70.2976471527258	32.670177209238	1.79248114359807	5.03686621702727	10.9734790476189		2007	0.079883689946279	0.037125201374134	0.002036910390452	0.005723711610258	0.012469862554113		39.4	4.47727272727273	56.2413014424628
"2007had24"	64.4717497291349	22.1465883232056	1.84228051556508	7.97788470635311	13.5537328034444		2007	0.088317465382377	0.030337792223569	0.00252367193913	0.010928609186785	0.018566757264992		33.3	4.56164383561644	52.4105597230237
"2007had25"	60.9399732655833	18.6586279856121	0.795136983911572	3.10414111469687	6.21081292569183		2007	0.084638851757755	0.025914761091128	0.001104356922099	0.004311307103746	0.008626129063461		18.4	2.55555555555556	30.0099760574621
"2009had1"	52.3290631771088	34.1177118301392	1.89549184590578	15.0525484085083	17.298885345459		2009	0.055907118778962	0.036450546827072	0.002025098125968	0.016081782487723	0.01848171511267		42	4.48717948717949	59.0502456660795
"2009had2"	34.8282395601273	14.284274148941	2.07507053017616	3.19000101089478	7.6526662940979		2009	0.045114299948351	0.018502945788784	0.002687915194529	0.004132125661781	0.009912780173702		37	4.79274611398964	64.1344195519348
"2009had3"	25.7170199155807	16.8981838703156	1.36913904547691	4.06078577041626	5.77000319957733		2009	0.043149362274464	0.02835265750053	0.002297213163552	0.006813398943651	0.00968121342211		20	3.35570469798658	53.3821847297684
"2009had4"	88.8536484241486	18.2079320430756	0.791828587651253	2.24867844581604	8.42255401611328		2009	0.145661718728112	0.029849068923075	0.001298079651887	0.003686358107895	0.013807465600186		12	1.9672131147541	26.1728563626434
"2009had5"	36.1335892677307	10.4196602582932	1.35836367309093	3.41330051422119	3.80591464042664		2009	0.026510336953581	0.007644651693539	0.000996598439538	0.002504255696421	0.002792307146314		60	4.40205429200293	58.11141432201
"2009had6"	43.660597383976	11.1430848121643	1.49806809425354	5.03376960754395	6.14500856399536		2009	0.057675822171699	0.014720059197047	0.001978953889371	0.006649629600454	0.00811758066578		25	3.30250990752972	58.0134778786991
"2009had7"	31.3036419153214	12.4004590988159	1.55739521980286	5.26432180404663	7.25585794448853		2009	0.031524312100022	0.012487874218344	0.001568373836659	0.005301431826834	0.007307006993443		43	4.33031218529708	61.8418445688246
"2009had8"	20.8476861715317	12.2030570983887	1.58255878090858	3.98638820648193	5.5084011554718		2009	0.030885460994862	0.018078603108724	0.002344531527272	0.005905760305899	0.008160594304403		28	4.14814814814815	58.3920704845815
"2009had9"	75.8202511072159	18.0065181732178	1.42986576259136	8.69678401947022	16.1877393722534		2009	0.068615611861734	0.016295491559473	0.001293996165241	0.007870392777801	0.014649537893442		46	4.16289592760181	58.6158690777232
"2009had10"	13.2468774318695	7.22121255397797	1.5717351436615	3.10609316825867	3.46343243122101		2009	0.018605164932401	0.010142152463452	0.0022074931793	0.004362490404858	0.004864371392164		29	4.07303370786517	62.6291091346862
"2009had11"	39.4120064377785	8.10809009075165	1.35379806160927	3.98849701881409	5.54846954345703		2009	0.076677055326417	0.015774494339984	0.00263384836889	0.007759721826487	0.010794687827738		21	4.08560311284047	50.2384660307572
"2009had12"	15.3547218739986	5.28941719532013	1.64880809187889	3.17725157737732	3.06210470199585		2009	0.029814993930095	0.010270713000622	0.003201569110444	0.006169420538597	0.005945834372807		24	4.66019417475728	62.9761261482537
"2009had13"	22.8739629983902	9.22912566661835	1.66556814312935	2.85379981994629	3.46903395652771		2009	0.033588785607034	0.013552313754212	0.002445768198428	0.004190601791404	0.00509402930474		26	3.81791483113069	54.8774161977
"2009had14"	33.1314080953598	12.8562837123871	1.65802329778671	6.32746171951294	7.29529809951782		2009	0.078510445723602	0.030465127280538	0.003928965160632	0.014993985117329	0.017287436254782		26	6.16113744075829	60.648919294071
"2009had15"	15.3869484364986	2.58511965274811	1.47695788741112	2.98978590965271	2.81923413276672		2009	0.026900259504368	0.004519439952357	0.002582094208761	0.005226898443449	0.00492873100134		36	6.29370629370629	68.3760932944607
"2009had16"	50.9129951000214	17.2464118480682	1.23136773705482	4.56304788589478	10.9190201759338		2009	0.032678430744558	0.01106958398464	0.00079035156422	0.002928785549355	0.007008356980702		58	3.72272143774069	52.4395360315894
"2009had17"	46.7261567115784	16.4269290447235	1.44158382713795	7.73917293548584	9.07855582237244		2009	0.039800814916166	0.013992273462286	0.001227924895347	0.006592140490192	0.007733011773741		58	4.94037478705281	59.5367372353674
"2009had18"	18.2703622579575	8.77328996658325	1.42808389663696	2.94035673141479	3.3554093837738		2009	0.024491102222463	0.011760442314455	0.001914321577261	0.003941496959001	0.004497867806667		50	6.70241286863271	56.6459852252426
"2009had19"	20.474584877491	9.81674318313599	1.74127689003944	4.3959379196167	3.5723283290863		2009	0.025277265280853	0.012119436028563	0.002149724555604	0.005427083851379	0.004410281887761		46	5.67901234567901	65.6976232394366
"2009had20"	22.7686904668808	17.1448071479797	1.66133871674538	3.26627898216248	5.08964109420776		2009	0.036664557917683	0.027608385101417	0.002675263634051	0.005259708505898	0.008195879378756		28	4.50885668276973	64.6791650560495
"2009had21"	15.3230443000793	8.9415376663208	1.34098517894745	3.3440945148468	4.82244634628296		2009	0.016423412969003	0.009583641657364	0.001437283149997	0.003584238493941	0.005168752782726		61	6.53804930332262	63.0536246276068
"2009had22"	32.3202567100525	13.2357097148895	1.35768531262875	4.4709906578064	5.85936832427979		2009	0.015310401094293	0.006269876700563	0.000643147945348	0.002117949151022	0.002775636344993		123	5.82662245381336	61.6238397655105
"2009had23"	33.0111531615257	17.2245338439941	1.62220159173012	3.99621915817261	6.53646588325501		2009	0.03307730777708	0.01725905194789	0.001625452496724	0.004004227613399	0.006549565013282		65	6.51302605210421	64.2651062813471
"2009had24"	21.292503118515	7.73357646465302	1.52651172876358	2.96117544174194	4.10665476322174		2009	0.021838464736939	0.00793187329708	0.001565653055142	0.003037103017171	0.004211953603304		51	5.23076923076923	63.8145573897094
"2009had25"	19.7567314505577	5.32211463451386	1.43894469738007	3.6009304523468	4.40178120136261		2009	0.027326046266332	0.007361154404583	0.001990241628465	0.00498054004474	0.006088217429271		32	4.42600276625173	59.4621708916512
"2012had1"	78.0495269294593	23.031594969934	1.21405766731819	15.4162275513134	19.550819623554		2012	0.037344271258115	0.01101990189949	0.000580888836037	0.00737618543125	0.009354459150026		103	4.92822966507177	51.8626550298576
"2012had2"	56.0624564752913	27.2412375660705	1.42165384674403	7.13584154225345	10.0520194993128		2012	0.038267888379038	0.018594701410287	0.000970412182078	0.004870881598808	0.00686144675721		78	5.32423208191126	63.2215609425654
"2012had3"	58.0905995468921	26.542670119995	1.29237918063617	7.55831523207464	10.5377467419834		2012	0.042401897479483	0.01937421176642	0.000943342467618	0.005517018417573	0.007691785943054		94	6.86131386861314	60.2126049263796
"2012had4"	93.2426057046654	16.0261348004213	1.43203997896505	7.28019066596649	9.58564622045815		2012	0.085153064570471	0.014635739543764	0.001307799067548	0.006648575950654	0.008754014813204		64	5.84474885844749	68.0860792910008
"2012had5"	27.808502584556	6.52293790747646	0.690423372858949	3.75245053243296	2.36052588784512		2012	0.031781145810921	0.007454786179973	0.000789055283267	0.004288514894209	0.002697743871823		23	2.62857142857143	31.6081143384048
"2012had6"	76.9187508296277	32.96034759986	1.39979427103387	7.89363597858829	13.4444960778718		2012	0.123070001327404	0.052736556159776	0.002239670833654	0.012629817565741	0.021511193724595		29	4.64	59.7728802153432
"2012had7"	68.5711872414275	24.4549272607494	1.38013631411834	8.70922303213378	6.41696073016133		2012	0.049869954357402	0.017785401644181	0.001003735501177	0.006333980387006	0.004666880531026		73	5.30909090909091	57.7222557158095
"2012had8"	47.7577514522709	18.5379379613173	1.31105407869034	8.6077240426933	8.49276383846328		2012	0.036595978124346	0.014205316445454	0.001004639140759	0.006595957120838	0.006507865010317		66	5.05747126436782	54.6475078581051
"2012had9"	38.4732266995497	8.26802115179846	1.21326130845917	6.84097317859959	5.34200897482824		2012	0.049010479872038	0.010532511021399	0.001545555806954	0.00871461551414	0.006805106974303		34	4.3312101910828	29.6956798277802
"2012had10"	79.2901683638403	9.27024110873318	0.992071913823085	5.23092942622649	5.03419393115336		2012	0.061704411178086	0.007214195415357	0.000772040399862	0.004070762199398	0.003917660646812		48	3.73540856031128	41.7593684783595
"2012had11"	44.7445575060207	23.5847107740195	1.45531728468518	6.83177688094238	7.80072461086368		2012	0.03942251762645	0.020779480858167	0.001282217871969	0.006019186679244	0.006872885119704		71	6.25550660792952	64.2282163536224
"2012had12"	48.6352644198259	38.623992093968	1.39779340677657	9.23858534023513	8.97084739694998		2012	0.126325362129418	0.10032205738693	0.003630632225394	0.023996325559052	0.02330090232974		5	1.2987012987013	7.64922165982234
"2012had13"	49.7274147454094	7.67185363087374	0.157217544875607	3.81870539817355	2.80358485190343		2012	0.042502063884965	0.006557139855448	0.000134373969979	0.00326385076767	0.002396226369148		67	5.72649572649573	60.473407651132
"2012had14"	88.4712011697873	27.5775149682593	0.936274497129994	7.18907324219618	9.21683308497995		2012	0.064814066791053	0.020203307669054	0.000685915382513	0.005266720323953	0.006752258670315		41	3.003663003663	38.3782800491155
"2012had15"	45.3950484181624	18.352566624181	1.31592882442886	8.81835326092037	6.97114120627978		2012	0.035603959543657	0.014394169901319	0.001032101038768	0.006916355498761	0.005467561730416		72	5.64705882352941	56.269150333155
"2012had16"	22.1106436908781	11.7307236570339	1.27021665724176	7.22788993587951	4.67810832099863		2012	0.033756707925005	0.017909501766464	0.001939262072125	0.011034946466992	0.007142150108395		51	7.78625954198473	61.8188017535314
"2012had17"	130.265386421642	15.4375646617432	1.21205799382839	7.87094823419919	9.47526009103365		2012	0.095084223665432	0.011268295373535	0.000884713864108	0.005745217689196	0.00691624824163		65	4.74452554744526	50.0784034212402
"2012had18"	97.6297593873739	58.0314450307217	1.4534036546947	14.0464496663931	13.1520860485689		2012	0.080353711429937	0.047762506198125	0.001196216999749	0.011560863922957	0.010824762179892		51	4.19753086419753	52.9514571990667
"2012had19"	89.1289227054755	66.3636355569165	1.16982710825321	9.7405522269793	11.2959275508417		2012	0.101861625949115	0.07584415492219	0.001336945266575	0.011132059687976	0.012909631486676		44	5.02857142857143	50.3347616497054
"2012had20"	63.7804027670867	11.2818210223806	0.971645783086841	7.53553903868622	6.14335913573666		2012	0.0392494786259	0.006942659090696	0.000597935866515	0.004637254793038	0.003780528698915		57	3.50769230769231	39.5184640212645
"2012had21"	66.4621726423689	16.7961833074573	1.38766181112643	9.80208903545664	6.82400173653602		2012	0.052747756065372	0.013330304212268	0.001101318897719	0.007779435742426	0.005415874394076		94	7.46031746031746	64.93006993007
"2012had22"	50.9593441926932	26.5856037225457	1.42375592757873	8.06366064358189	9.63556624251017		2012	0.039811987650542	0.020770002908239	0.001112309318421	0.006299734877798	0.007527786126961		106	8.28125	70.0392927308448
"2012had23"	21.6811990353513	14.2869210932476	1.60274384379392	6.84588421257736	5.82060254764379		2012	0.019272176920312	0.01269948541622	0.001424661194483	0.00608523041118	0.005173868931239		83	7.37777777777778	65.3973013493253
"2012had24"	100.77742920775	30.5910210461709	1.28602694130703	12.3787119727944	19.1231818160436		2012	0.061262874898328	0.018596365377612	0.000781779295627	0.007525052871	0.011625034538628		73	4.43768996960486	48.5530710706996
"2015had1"	96.857243358872	18.2127237481845	1.08860703680047	11.7577542069898	13.2660751799158		2015	0.124977088204996	0.023500288707335	0.001404654241033	0.015171295750955	0.017117516361182		25	3.2258064516129	41.6895276438369
"2015had2"	10.4593378769181	5.00593592585754	1.83447646053651	3.85033876198619	1.9686167833657		2015	0.021345587503915	0.010216195767056	0.003743829511299	0.007857834208135	0.004017585272175		44	8.97959183673469	71.5336742570436
"2015had3"	37.7464830277355	3.79206301049762	0.211002096706189	1.24422598604281	2.23605451436093		2015	0.069900894495807	0.007022338908329	0.00039074462353	0.002304122196376	0.004140841693261		7	1.2962962962963	5.8947214362377
"2015had4"	55.0890652436381	4.26770732736628	0.449209983245235	3.59938383321374	5.06525343410126		2015	0.111291040896239	0.008621630964376	0.000907494915647	0.007271482491341	0.010232835220407		10	2.02020202020202	15.3580520460117
"2015had5"	46.0471351883984	7.12294744964023	0.252071636902378	2.81078881345329	5.29316008646171		2015	0.071948648731873	0.011129605390063	0.00039386193266	0.004391857521021	0.008270562635096		8	1.25	9.1930800871038
"2015had6"	45.3147997654337	8.78679477213221	0.252535736317717	2.08308369318938	5.5816208235413		2015	0.116191794270343	0.022530243005467	0.00064752752902	0.005341240238947	0.014311848265491		6	1.53846153846154	8.91903638395631
"2015had7"	74.0957347515083	46.9773721267173	0.967767907162109	14.1006597055354	11.2290937687416		2015	0.071590081885515	0.045388765339824	0.000935041456195	0.01362382580245	0.010849365960137		37	3.57487922705314	49.0965092402464
