"Nivåer vv"	"7PCBs"	"ΣDDTs"	"ΣHCHs"	"HCB"	"TNC"	"Norm.til fiskevekt:"	"Year"	"PCB7/wish weight"	"SumDDT/fish weight"	"SumHCH/fish weight"	"HCB/fish weight"	"TNC/fish weight"		"levervekt"	"LSI"	"fett %"
"2007cod18"	136.748172045466	93.2736406018529	2.34133950350473	34.5598891724609	39.02294366866		2007	0.10683450941052	0.072870031720198	0.001829171487113	0.026999913415985	0.030486674741141		47.4	3.703125	59.8276203685358
"2007cod19"	92.5134815935423	63.2096742559882	2.75676333755348	17.3339892552814	25.8763769774916		2007	0.055067548567585	0.037624806104755	0.001640930558068	0.010317850747191	0.015402605343745		81.8	4.86904761904762	64.9217537506467
"2007cod20"	66.2779450189295	43.5343657025563	2.71898956093431	13.7333350440794	18.0368959728398		2007	0.057136159499077	0.037529625605652	0.002343956518047	0.011839081934551	0.015549048252448		79.4	6.8448275862069	62.0212904063352
"2007cod21"	285.348827559323	228.992962011992	2.09212368583905	22.3590674501385	63.6258811424038		2007	0.126260543167842	0.101324319474333	0.000925718445062	0.009893392677052	0.028153044753276		71.3	3.15486725663717	53.1679906994769
"2007cod22"	116.648044959758	68.5308731513781	2.40167900569561	18.9221901284676	31.4437243117551		2007	0.036913938278405	0.021686985174487	0.000760025001802	0.005988034850781	0.009950545668277		173.1	5.47784810126582	63.3318945481108
"2007cod23"	126.815894062254	25.4595385021771	0.905617751174479	4.6961076645448	19.3614171623784		2007	0.09189557540743	0.018448940943607	0.000656244747228	0.003402976568511	0.014030012436506		47.9	3.47101449275362	21.6097987751531
"2007cod24"	127.983594714114	88.4969706689729	1.349592843305	17.894906661776	32.9227350621245		2007	0.142203994126793	0.09832996740997	0.001499547603672	0.019883229624196	0.036580816735694		31.2	3.46666666666667	34.7902139227041
"2007cod25"	103.409657312613	55.5009429466012	2.62591755920807	12.6636754458465	26.4507741273406		2007	0.023082512792994	0.012388603336295	0.000586142312323	0.002826713269162	0.005904190653424		248	5.53571428571429	60.8820114101076
"2009cod1"	120.814250186442	91.1811421022123	1.35888442636775	24.0334975557548	35.7764167893733		2009	0.093727114186534	0.070737891467969	0.001054216001837	0.018645071804309	0.027755172063129		37	2.87044220325834	48.245557141004
"2009cod2"	86.7595107397552	68.0330445025144	1.91826986045253	30.2074662759744	23.1246518061392		2009	0.033679934293383	0.026410343362777	0.000744669976884	0.011726500883531	0.008976961104868		173	6.71583850931677	63.6795215251386
"2009cod3"	99.3952933535921	77.8067831443123	1.67062575040732	23.1282525668077	27.7917995098418		2009	0.040470396316609	0.031680286296544	0.000680222211078	0.009417040947397	0.011315879279252		141	5.74104234527687	60.4112704529661
"2009cod4"	110.589298673183	70.780950926231	1.66740741587307	27.9349926324035	27.8156838565273		2009	0.05759859305895	0.036865078607412	0.000868441362434	0.014549475329377	0.014487335341941		74	3.85416666666667	61.0323886639676
"2009cod5"	91.7470492070358	77.1417874675966	1.69997894053107	27.3402999129532	30.6082565264995		2009	0.04202796573845	0.035337511437287	0.00077873519951	0.012524186858888	0.014021189430371		88	4.03114979386166	59.1183294663573
"2009cod6"	99.3724554031674	90.758273493711	0.701095503522707	17.364043798374	40.4558350333059		2009	0.06477995788994	0.059164454689512	0.000457037485999	0.011319454888119	0.026372773815714		27	1.76010430247718	30.8384077943721
"2009cod7"	131.800790122125	69.3702547961066	1.68643803892671	19.1084744570402	31.120977996296		2009	0.062524093985828	0.032908090510487	0.000800018045032	0.009064741203529	0.014763272294258		65	3.08349146110057	54.8641558928237
"2009cod8"	145.053720020743	119.620368396104	1.31629912795152	29.1496713244818	44.5360276911073		2009	0.071349591746553	0.058839335167784	0.000647466368889	0.014338254463592	0.021906555676885		67	3.29562223315298	52.1749440126465
"2009cod9"	94.8430142261222	94.4540554801251	1.92334379913959	30.0013032757982	34.8475576514741		2009	0.057866390619965	0.057629075948826	0.001173486149567	0.018304638972421	0.021261475077166		62	3.78279438682123	57.7666564322997
"2009cod10"	99.7816901978305	75.0011273099832	0.87227414709792	6.82907541512523	30.5659663229782		2009	0.222230935852629	0.167040372628025	0.001942704113804	0.015209522082684	0.068075648826232		5	1.11358574610245	11.9586614173228
"2009cod11"	130.638494910864	61.3739883517655	0.147416807905095	12.9889607382569	29.0912787674399		2009	0.502455749657168	0.236053801352944	0.000566987722712	0.049957541300988	0.111889533720923		4	1.53846153846154	6.93019421033354
"2009cod12"	143.904620301786	92.8975244256767	1.62764293269637	21.3779519591524	32.3112443626978		2009	0.074254190042201	0.047934739125736	0.000839857034415	0.011030934963443	0.016672468711402		70	3.61197110423117	53.7994240115197
"2009cod13"	122.726982218752	88.7859803900793	1.88610564491157	32.2195008231746	32.1901330468602		2009	0.042015399595602	0.030395748165039	0.000645705458717	0.011030298125017	0.011020244110531		157	5.37487161930846	64.8244429439567
"2009cod14"	124.256839042113	93.8029033628982	2.51613698253368	25.1753972921752	33.7345980754045		2009	0.025291438844314	0.019092795310991	0.000512138608291	0.005124241256295	0.006866394886099		278	5.65845715448809	59.8888748579366
"2009cod15"	225.287869584449	177.070109511415	1.54490383376516	39.5297528418926	69.3604574894176		2009	0.040229976711509	0.031619662412753	0.000275875684601	0.007058884436052	0.012385795980253		179	3.19642857142857	51.8382973931648
"2009cod16"	125.058919971278	102.469618310536	1.78160326395534	19.8442787896052	28.217927217481		2009	0.014414352232743	0.011810698283833	0.000205348462881	0.002287261271278	0.003252412081314		555	6.3969571230982	57.1850431447747
"2009cod17"	108.520881959305	82.6710509503059	1.61867100324978	26.2126954587324	31.4001546918674		2009	0.061035366681274	0.046496654077787	0.000910388640748	0.014742798345744	0.017660379466742		67	3.76827896512936	48.8237786790968
"2009cod18"	88.4376604635211	56.351144446116	2.16449561614004	16.8291596888957	21.3272951148132		2009	0.03651431067858	0.023266368474862	0.000893681096672	0.006948455693186	0.008805654465241		140	5.78034682080925	56.182190711591
